3888,3888,3888,3888
3896,3896,3896,3896
3825,3825,3825,3825
3682,3682,3682,3682
7222,7577,7489,5888
7418,7548,7621,5969
7593,7534,7314,5846
7218,7626,7189,5513
15204,16320,15497,8254
16357,16666,15170,8630
15708,17615,15317,8397
16411,15944,14359,7542
26794,27267,25794,11290
27178,27398,25392,11862
26875,27896,25627,11292
26130,26917,24875,10137
