3578,3578,3578,3578
3925,3925,3925,3925
3753,3753,3753,3753
3475,3475,3475,3475
5100,4806,4466,3674
5308,4651,4668,3580
5080,4335,4512,3518
4745,4109,4152,3510
9269,6299,5759,4038
8945,6145,5656,3932
8568,6195,5719,3935
8411,5482,5453,3536
13199,8806,6718,4009
14318,8209,6695,3188
14048,8792,7820,3522
13196,7509,7261,3373
