2881,2881,2881,2881
3317,3317,3317,3317
3404,3404,3404,3404
3560,3560,3560,3560
5307,5204,4616,2845
5927,5638,4700,3216
5390,5445,4666,3156
5666,5351,4647,3101
9784,9455,8175,2977
11925,10251,9193,3277
10663,10034,9458,3320
10233,10087,8683,3200
18966,17671,14766,2705
20263,19006,16001,2796
19631,18882,16150,2749
19073,18922,16110,2553
