700,765,780,718,716,834,665,672,657,614,725
669,705,720,807,742,673,699,657,674,733,504
738,725,704,753,768,831,782,688,555,685,578
694,785,711,726,721,686,748,663,685,705,711
662,649,678,710,722,666,639,729,615,669,642
752,699,763,685,693,706,719,576,532,744,668
734,737,733,824,747,624,812,697,542,NaN,NaN
659,742,779,749,679,750,732,681,820,710,NaN
692,677,786,730,783,778,686,847,748,NaN,719
681,714,766,864,763,835,867,778,714,672,691
702,841,822,862,870,711,739,780,717,633,437
709,751,651,745,704,800,712,707,722,588,510
687,753,886,811,683,660,833,667,681,781,638
731,987,963,803,716,743,700,697,665,624,711
776,848,886,806,758,923,672,674,626,620,678
727,763,711,810,788,752,833,705,638,686,641
865,756,788,783,782,857,801,748,545,745,644
807,781,753,719,764,778,809,729,719,719,663
641,719,875,719,839,786,866,771,588,700,633
724,733,820,755,770,847,741,707,718,725,723
733,863,777,919,793,623,884,799,570,NaN,NaN
696,789,775,828,738,766,764,780,790,752,NaN
821,742,842,771,850,838,885,704,733,NaN,655
755,787,859,973,935,875,901,908,728,760,694
701,883,901,919,984,796,839,850,805,718,458
854,894,745,795,806,861,846,744,674,640,700
762,873,920,906,812,763,868,741,915,814,711
816,1022,1091,845,812,793,718,790,687,620,668
1027,915,1006,1006,850,1030,749,726,636,710,734
831,889,NaN,913,921,794,871,761,705,703,645
961,841,876,931,816,924,849,875,764,798,648
850,932,870,785,904,870,903,843,816,847,712
980,830,1071,973,933,838,948,830,800,743,632
858,817,917,1000,824,897,875,855,753,787,727
880,1017,917,1105,930,825,961,871,819,NaN,NaN
878,916,932,1013,904,982,861,849,796,766,NaN
915,900,975,1061,1021,834,971,923,807,NaN,836
951,900,920,1121,1032,1014,1009,951,759,729,679
824,981,1141,957,1110,1028,943,936,817,678,572
1037,1037,864,1031,927,1058,971,848,756,708,715
1065,1040,1073,1030,966,876,1075,730,907,923,706
908,1191,1287,1002,1044,908,1089,868,715,682,679
1271,1139,1171,1284,1068,1264,889,844,705,792,789
1020,1207,1087,1095,1008,893,955,791,856,731,677
1172,946,1007,1112,986,1042,1035,913,850,832,602
974,1059,1022,1001,1016,1011,1084,864,886,909,803
1199,1086,1187,1172,1034,1000,1060,921,878,846,709
1036,1006,1145,1210,1025,1038,978,969,862,907,840
1157,1270,1095,1278,1054,1002,1157,1066,849,NaN,NaN
1033,1040,1149,1190,1050,1064,1004,964,922,754,NaN
1089,1024,1156,1309,1205,982,1240,1056,875,NaN,800
1212,1038,1146,1318,1069,1171,1174,1018,832,859,699
1037,1170,1217,1281,1234,1143,1133,1060,877,860,705
1331,1236,998,1257,1153,1184,1148,976,845,914,737
1349,1251,1298,1293,1145,1079,1125,935,786,940,731
1127,1423,1473,1257,1158,1094,1164,1008,785,668,676
1496,1308,1402,1452,1291,1307,1034,812,853,747,794
1192,1533,1386,1383,1164,1101,1056,894,729,855,710
