1918,1982,2009,1990,2014,1676,1233,1116,948,933,721
1865,2153,1652,1661,1579,1573,1404,914,843,780,NaN
2355,1776,2105,1772,1382,1186,1162,888,928,919,817
2212,2217,2267,2055,1607,1427,1504,1105,944,751,791
1942,1836,2251,1867,1852,1595,NaN,1217,903,NaN,790
1682,1960,1926,1855,1437,1393,1777,1071,856,1027,774
1890,2070,NaN,1754,1706,1600,1552,1178,917,955,842
2041,2382,2056,1926,1671,1702,1564,NaN,933,892,821
1814,2268,1861,2110,1956,1358,1586,1080,935,920,876
2174,2058,2245,1980,1748,1579,1389,1212,937,NaN,712
2367,1874,2256,2139,1881,1490,1498,992,1070,901,873
2388,2268,2356,2300,1930,1613,1045,1124,903,891,833
2533,2206,2230,NaN,1950,NaN,NaN,916,NaN,992,867
2416,2537,2358,1732,1752,1916,1494,1282,1066,875,NaN
2451,2136,2195,2101,1982,1572,1410,1159,882,931,626
2284,2430,2195,1756,1733,1573,1367,878,823,684,NaN
2634,2384,2420,2033,1669,1394,1106,963,994,967,664
2372,2479,2480,2378,1883,1462,1608,1121,968,774,758
1954,2021,2561,2065,1883,1690,NaN,1219,882,NaN,787
2463,2190,2017,2038,1619,1316,1907,1086,870,1180,765
2073,2184,NaN,1862,1618,1684,1346,1235,968,955,796
2108,2737,2274,1695,1669,1671,1617,NaN,969,834,771
2330,2645,1787,2290,2129,1562,1640,1110,1111,966,841
2432,2279,2419,2178,1822,1785,1447,1002,989,NaN,755
2650,2148,2409,2234,2157,1779,1440,935,1092,840,835
2357,2510,2550,2558,2112,1679,1165,1144,901,971,846
2742,2291,2499,NaN,1978,NaN,NaN,857,NaN,1009,822
2880,3006,2777,2111,1892,2106,1538,1271,1097,924,NaN
2955,2826,2411,2322,2295,1832,1555,1284,929,1085,791
2745,2664,2616,2182,1852,1751,1485,963,913,833,NaN
3010,2402,2631,2293,1683,1443,1131,923,1092,915,662
2663,2660,2869,2734,2216,1761,1650,1148,990,817,725
2543,2738,2708,2257,2223,1457,NaN,1255,1049,NaN,806
2765,2376,2467,2469,2016,1542,1834,1218,985,1151,801
2482,2450,NaN,2156,1704,1846,1770,1397,1098,1163,793
2347,2857,2622,2106,1965,2087,1789,NaN,1148,902,711
2818,2995,2222,2596,2143,1692,1742,1238,1025,1075,730
2823,2541,2548,2362,1781,1903,1352,1181,1099,NaN,760
3108,2410,2638,2486,2557,1795,1351,990,1228,1065,847
2398,2781,2787,2998,2317,2017,1258,1428,971,1128,935
3044,2874,2691,NaN,2302,NaN,NaN,915,NaN,1080,853
3407,3411,3259,2524,2348,2395,1865,1488,1249,1089,NaN
3423,3414,2721,2803,2550,2107,1748,1408,1131,1202,706
3287,3405,3193,2938,2129,2012,1893,983,1078,1064,NaN
3384,3097,3108,2738,2039,2026,1423,1032,1236,1097,656
3315,3193,3157,3050,2592,1938,1859,1404,1217,NaN,783
3194,3451,3202,2849,2099,1812,NaN,1470,NaN,NaN,NaN
3503,2954,3063,2952,2232,1708,1996,NaN,1062,NaN,NaN
3084,3056,NaN,2387,2276,2290,1710,NaN,NaN,NaN,950
3077,3522,3206,2349,2139,2266,NaN,NaN,NaN,NaN,805
3058,3557,2633,2744,2673,1974,1981,NaN,NaN,NaN,NaN
3139,3138,3094,2157,1994,2141,1578,1406,NaN,NaN,NaN
3348,3007,3160,2807,2939,2190,1629,1091,NaN,NaN,NaN
3358,3300,3558,3376,2809,2296,1394,1480,1001,NaN,NaN
3619,2912,3115,NaN,2349,NaN,NaN,915,NaN,NaN,NaN
3431,4002,3730,2860,2674,2527,1857,1686,1608,1215,NaN
4048,4337,3154,3149,2845,2412,1774,1488,1108,1279,867
3899,3964,3826,3460,2110,1977,1900,1145,1260,1136,NaN
3852,3460,3582,3090,2004,1912,1539,1292,1332,1197,825
3626,3458,3646,3625,2949,2256,2048,1401,1492,962,982
3910,3944,3747,3135,2455,1793,NaN,1557,1339,NaN,1017
3895,3310,3526,3145,2769,1603,2400,1714,1140,1497,899
3867,3264,NaN,2552,2626,2256,2027,1805,1363,1372,1115
3420,3741,3398,2892,2267,2835,2035,NaN,1397,1211,809
3331,3744,2891,3377,2946,2010,2141,1522,1448,1392,895
3900,3377,3365,2376,2308,2384,1672,1436,1319,NaN,929
4045,3355,3269,3097,3131,2492,1738,1240,1619,1072,853
3455,4028,3328,3741,3206,2110,1293,1632,945,1361,995
4175,3919,3766,NaN,2409,NaN,NaN,1132,NaN,1231,1016
4353,4677,3998,2923,2941,2830,2390,2108,1752,1448,NaN
4653,5084,3310,3625,3017,2754,2127,1856,1560,1521,940
4463,4493,4119,3983,2417,2162,1864,1478,1324,1332,NaN
4808,3650,4165,3817,2517,2412,1707,NaN,1758,1552,981
4656,4229,4321,3990,3082,2367,2249,NaN,NaN,NaN,NaN
3994,4331,4389,3401,2911,2166,NaN,NaN,NaN,NaN,NaN
4728,3671,4330,3824,3163,2518,2763,NaN,NaN,NaN,NaN
4278,3703,NaN,3452,2610,2790,2258,NaN,NaN,NaN,NaN
4089,4665,4133,3415,2993,3232,NaN,NaN,NaN,NaN,NaN
4237,4630,3669,3872,3271,2181,2557,NaN,NaN,NaN,1045
4216,4056,4133,2598,2445,2963,1856,1754,NaN,NaN,953
4376,3611,4026,3474,3270,2633,1927,1363,2180,1144,832
4655,4352,4571,4414,3697,2833,1357,1631,1433,1426,1036
4924,3853,4417,NaN,3539,NaN,NaN,1278,NaN,1231,1136
4917,5170,4680,3827,3401,3277,2528,2257,1793,1542,NaN
5106,6032,4085,3887,3388,3007,2522,2066,1635,1820,1044
5081,5146,4777,3989,3041,2403,2146,1974,1625,1453,NaN
5210,4444,4604,3734,3195,2739,1769,1870,1902,1769,959
5083,5378,4982,4212,3659,2957,2552,1924,2032,1600,1199
5546,5458,4575,4185,3085,2933,NaN,2570,1605,NaN,NaN
4674,4201,4674,3935,3232,2510,2928,2288,1597,NaN,NaN
4405,4794,NaN,3053,3545,3094,2851,1971,1568,NaN,1290
4652,5254,4314,3922,3563,3400,2787,NaN,1868,1553,1156
4755,5649,4284,4253,3382,2768,2877,2281,1955,2113,1154
5019,4099,4101,3877,3126,3402,2014,2071,1811,NaN,1064
5235,4241,4720,3923,4272,3126,1907,1749,2229,1375,1244
5380,5560,5053,5122,4077,2359,1765,2274,1441,1759,1084
5660,5382,5207,NaN,3605,NaN,NaN,1464,NaN,1352,1263
5734,6284,5577,4352,3805,4120,2900,2531,2286,1841,NaN
6392,6507,4440,4457,4260,3542,2957,2866,2361,2246,1214
6260,5988,5301,4677,4148,3300,2773,2699,1741,1745,NaN
6002,5280,5448,4853,3918,3508,2599,2442,2660,2240,1183
5742,6261,5728,5266,4613,3710,3240,2252,2700,1908,1427
5951,6157,6230,4757,3765,3803,NaN,2915,2277,NaN,NaN
6403,5082,5323,5113,4708,3351,3640,2900,2189,NaN,NaN
5675,5203,NaN,3957,4406,3175,3404,3064,2136,NaN,1766
4585,6421,5310,3881,4253,4464,3237,NaN,2328,NaN,1389
6325,6477,5039,5155,4384,3440,3548,2463,2393,2422,1525
6292,5597,5730,4781,3435,3219,2442,2404,2461,NaN,1514
6665,5497,5493,4909,4795,3124,2434,1841,2748,1916,1366
6270,6493,5843,5562,4428,3496,2075,2765,1645,2217,1109
7054,6233,5664,NaN,4055,NaN,NaN,1538,NaN,1880,1297
6527,6779,6652,4235,4311,4737,3364,3533,2496,1929,NaN
7320,7962,5051,5418,4884,4444,3437,3399,3050,2683,1391
7314,6910,6085,5544,4271,4156,3508,2922,2555,2291,NaN
7009,6622,6210,4918,4608,4109,3270,2920,3051,2376,1385
6876,7326,6504,6036,4939,3558,3063,3169,2919,1796,1557
6848,7886,6751,5580,4511,3850,NaN,2850,2781,NaN,NaN
6828,5726,7166,5749,5203,3691,4416,2925,2919,3153,NaN
6572,6323,NaN,5022,4434,4183,4524,3840,2635,2407,1855
6326,7075,5396,5660,4623,5201,4385,NaN,2849,2162,1746
7257,7337,5729,5624,4220,4559,4407,3040,2825,2736,1529
7280,6471,6482,5108,3904,4311,3542,2864,2896,NaN,1685
8029,5704,6596,5728,5328,3383,2899,2608,2866,2113,1367
7294,5944,6498,6500,5236,3652,2467,3747,1835,2835,1757
7991,6673,6144,NaN,4726,NaN,NaN,1996,NaN,2006,1542
8044,8444,7538,5629,5028,5662,4483,3538,3109,2321,NaN
8732,8844,6124,6136,5504,4835,4519,4059,3460,3211,1800
8150,8224,7550,6492,5711,4561,4535,3715,3237,2528,NaN
8197,7769,7361,6855,4457,4672,3933,3696,4247,2607,1569
8017,8730,7960,7306,6080,5124,4202,3740,4028,2863,1828
8176,8091,7977,6336,5389,4610,NaN,3906,3477,NaN,2170
8737,7208,7697,6642,6085,3614,5669,3645,3268,3999,1692
5957,6992,NaN,6089,5622,4683,4798,4776,3300,3351,2217
7815,8708,6269,6647,5725,5563,4925,NaN,3594,3257,2106
8388,7731,6113,5788,5512,5020,5395,3539,3883,3575,1415
8026,5807,6226,6184,4438,5415,3804,4471,3455,NaN,2034
7200,7155,7246,6852,5926,4991,3484,3292,3830,2630,1911
7691,7003,8138,7659,6194,4609,3201,3921,2486,3458,2065
9119,7442,7958,NaN,4231,NaN,NaN,2428,NaN,2356,1841
