3605,3605,3605,3605
3639,3639,3639,3639
3652,3652,3652,3652
3614,3614,3614,3614
5579,5715,5329,2893
5761,5622,5040,2928
5603,5161,5155,2858
5126,5151,4746,2548
11055,11426,10453,2746
10591,11931,10195,2871
11369,11450,9841,2910
10237,10270,9209,2770
18775,20378,16591,2236
22378,20435,16389,2370
20234,20716,16850,2183
19005,18733,15529,2059
