3655,3655,3655,3655
3838,3838,3838,3838
3783,3783,3783,3783
4040,4040,4040,4040
5193,4329,4227,3822
5119,4238,4229,4296
5242,4366,4336,3746
5232,4242,4540,4146
8323,5032,4428,3915
8745,4945,4335,3783
8525,4691,4546,3915
8414,4579,4186,3853
12094,4196,4005,3540
12472,4347,4218,3511
13101,4485,4440,3352
12755,5136,4291,3647
