3997,3997,3997,3997
4087,4087,4087,4087
3995,3995,3995,3995
3747,3747,3747,3747
5962,5987,6335,3046
6224,6599,7468,3007
7713,6278,5878,3013
5783,5750,5419,2692
12744,11993,10679,3116
12219,12811,11140,2999
12287,12725,10881,2749
12141,11897,10033,2541
23035,26231,23144,2614
22860,25921,21252,2537
21902,22678,19861,2284
21109,20695,17531,2208
