3976,3976,3976,3976
3781,3781,3781,3781
3726,3726,3726,3726
3575,3575,3575,3575
6848,6445,6712,5570
7054,6330,6489,5748
6360,6230,6170,5149
5404,5138,5815,4835
12786,12789,12357,7112
13289,12674,12740,6929
13247,12894,12389,6824
9871,10991,10750,6258
23084,22586,20471,8537
23343,22164,20025,8438
21923,21290,20131,8468
17490,17380,16857,7606
