2866,2866,2866,2866
3278,3278,3278,3278
3420,3420,3420,3420
3204,3204,3204,3204
5597,5513,5810,3605
5327,5685,5638,3811
5629,5164,5264,3813
5789,5616,5328,3759
10632,10522,9527,4038
10762,10917,10509,4695
10772,10887,9849,4453
10423,10306,9620,4880
19841,19360,19191,4396
20220,19678,19335,4664
20171,19503,18404,4399
19606,19031,17946,4469
