2840920,2840920,2772360,2870480,2823800,2840920,3261680,3261680,2629040
2629040,2772360,2772360,2726600,2870480,2629040,2629040,2726600,2726600
3261680,2823800,2726600,3261680,2840920,2823800,2870480,2726600,2870480
2726600,2629040,2870480,2823800,2870480,2823800,3261680,2823800,2726600
2823800,2772360,2629040,2823800,2840920,2629040,2726600,2840920,2823800
3598440,3689560,3647040,3783280,3784720,3582840,3532480,3521880,2914800
2575240,3090600,3510400,3984600,3858240,3803320,3652120,3463400,2904320
3720240,3574800,3560520,3800200,3758240,3830800,3667760,3490640,3038160
3409200,2867480,3526600,3421840,3286800,3505080,3344760,3136240,2617080
3702080,5371080,4836240,5854720,5842880,6498760,5972440,4652680,513800
3227160,3137360,2990320,3267240,3013920,2893400,2576800,2371440,1056840
3390320,3340480,3631080,3816520,3613120,3586440,3389640,2907320,1296040
3651440,3532800,3591840,3692600,3744400,3503640,3378200,2873480,1287720
3273720,3010240,3162520,3209440,3125800,3358200,3047000,2464120,1099600
3520480,3011960,3170560,2907640,3199520,3130000,3211880,3267040,3205840
3681280,4452440,3875600,4297280,4078880,4335360,3952000,2979200,621640
3954600,4259200,4848640,5085480,4555760,4817200,4437080,3355440,748440
4074720,4432760,4639400,4980680,4898240,4671280,4674040,3353320,830880
4023880,3700160,4448600,4468800,4304960,4305840,3934480,2981440,686400
4199680,4050160,3860600,4127680,4464760,4579480,4106960,4579440,4664680
3468160,4956880,5198800,4778080,5400720,5243960,4747760,4767080,520000
3326360,5501280,5333600,4968600,5407280,5447320,6368120,5047680,536400
3645880,4296040,5232200,6289400,5873600,5227040,5472360,4987240,287280
4018720,4121120,4557240,3847040,3614320,4267840,4678080,4436720,360320
3712000,4920520,4713920,5314320,4909280,5470320,5840000,5499360,5347160
